from_id,to_id,row,col,t_enter,t_exit,terrain_m
S007,S011,697,646,0.7000975172,0.7101924704,300.3502808
S007,S011,697,647,0.7101924704,0.7202874235,293.6676941
S007,S011,697,648,0.7202874235,0.7303823766,280.9996033
S007,S011,697,649,0.7303823766,0.7312437612,265.4003906
S007,S011,696,649,0.7312437612,0.7404773298,256.4483948
S007,S011,696,650,0.7404773298,0.7505722829,235.8273163
S007,S011,696,651,0.7505722829,0.760667236,228.3753357
S007,S011,696,652,0.760667236,0.7707621892,228.0491943
S007,S011,696,653,0.7707621892,0.7808571423,221.1121063
S007,S011,696,654,0.7808571423,0.7909520954,213.0582581
S007,S011,696,655,0.7909520954,0.8010470485,210.3350372
S007,S011,696,656,0.8010470485,0.8111420017,219.7511749
S007,S011,696,657,0.8111420017,0.8212369548,229.4117126
S007,S011,696,658,0.8212369548,0.8313319079,229.5138092
S007,S011,696,659,0.8313319079,0.8414268611,225.172287
S007,S011,696,660,0.8414268611,0.8421552317,213.0010376
S007,S011,695,660,0.8421552317,0.8515218142,200.2516327
S007,S011,695,661,0.8515218142,0.8616167673,196.2199097
S007,S011,695,662,0.8616167673,0.8717117204,200.5408478
S007,S011,695,663,0.8717117204,0.8818066736,199.7920532
S007,S011,695,664,0.8818066736,0.8919016267,197.8641968
S007,S011,695,665,0.8919016267,0.9019965798,216.7917938
S007,S011,695,666,0.9019965798,0.912091533,232.3002777
S007,S011,695,667,0.912091533,0.9221864861,231.2609558
S007,S011,695,668,0.9221864861,0.9322814392,218.4749756
S007,S011,695,669,0.9322814392,0.9423763923,201.591217
S007,S011,695,670,0.9423763923,0.9524713455,185.6882629
S007,S011,695,671,0.9524713455,0.9530667022,176.7133636
S007,S011,694,671,0.9530667022,0.9625662986,185.9832611
S007,S011,694,672,0.9625662986,0.9726612517,179.0965271
S007,S011,694,673,0.9726612517,0.9827562049,170.9966888
S007,S011,694,674,0.9827562049,0.992851158,166.9037323
S007,S011,694,675,0.992851158,1,178.0428619
S007,S012,703,576,0,0.001080273911,314.2220459
S007,S012,703,577,0.001080273911,0.004155874385,318.4746094
S007,S012,703,578,0.004155874385,0.006577388795,327.8813782
S007,S012,702,578,0.006577388795,0.007231474859,323.0898743
S007,S012,702,579,0.007231474859,0.01030707533,331.2544556
S007,S012,702,580,0.01030707533,0.01338267581,336.0451965
S007,S012,702,581,0.01338267581,0.01645827628,332.2936096
S007,S012,702,582,0.01645827628,0.01766835871,338.3222351
S007,S012,701,582,0.01766835871,0.01953387676,331.4747314
S007,S012,701,583,0.01953387676,0.02260947723,348.321228
S007,S012,701,584,0.02260947723,0.0256850777,346.6251831
S007,S012,701,585,0.0256850777,0.02875932861,342.2522278
S007,S012,700,585,0.02875932861,0.02876067818,326.1977539
S007,S012,700,586,0.02876067818,0.03183627865,326.1113586
S007,S012,700,587,0.03183627865,0.03491187913,326.4172363
S007,S012,700,588,0.03491187913,0.0379874796,324.3415222
S007,S012,700,589,0.0379874796,0.03985029852,321.8562622
S007,S012,699,589,0.03985029852,0.04106308007,328.3461304
S007,S012,699,590,0.04106308007,0.04413868055,327.839386
S007,S012,699,591,0.04413868055,0.04721428102,329.158905
S007,S012,699,592,0.04721428102,0.0502898815,331.2984619
S007,S012,699,593,0.0502898815,0.05094126843,332.4146729
S007,S012,698,593,0.05094126843,0.05336548197,345.3642273
S007,S012,698,594,0.05336548197,0.05644108244,351.6418152
S007,S012,698,595,0.05644108244,0.05951668292,365.6326904
S007,S012,698,596,0.05951668292,0.06203223834,373.6061707
S007,S012,697,596,0.06203223834,0.06259228339,387.9255066
S007,S012,697,597,0.06259228339,0.06566788387,387.1869202
S007,S012,697,598,0.06566788387,0.06874348434,386.171936
S007,S012,697,599,0.06874348434,0.07181908481,379.9700317
S007,S012,697,600,0.07181908481,0.07312320825,365.9974976
S007,S012,696,600,0.07312320825,0.07489468529,361.0282288
S007,S012,696,601,0.07489468529,0.07797028576,343.4944458
S007,S012,696,602,0.07797028576,0.08104588624,341.4154968
S007,S012,696,603,0.08104588624,0.08412148671,356.7048645
S007,S012,696,604,0.08412148671,0.08421417816,364.9879761
S007,S012,695,604,0.08421417816,0.08719708718,368.6461182
S007,S012,695,605,0.08719708718,0.09027268766,371.8565063
S007,S012,695,606,0.09027268766,0.09334828813,366.7342529
S007,S012,695,607,0.09334828813,0.09530514807,352.8082581
S007,S012,694,607,0.09530514807,0.09642388861,363.1905823
S007,S012,694,608,0.09642388861,0.09949948908,356.432373
S007,S012,694,609,0.09949948908,0.1025750896,348.5524597
S007,S012,694,610,0.1025750896,0.10565069,340.5510254
S007,S012,694,611,0.10565069,0.106396118,343.3692627
S007,S012,693,611,0.106396118,0.1087262905,346.8119507
S007,S012,693,612,0.1087262905,0.111801891,343.831665
S007,S012,693,613,0.111801891,0.1148774915,352.033844
S007,S012,693,614,0.1148774915,0.1174870879,368.2958374
S007,S012,692,614,0.1174870879,0.1179530919,368.4526672
S007,S012,692,615,0.1179530919,0.1210286924,383.230957
S007,S012,692,616,0.1210286924,0.1241042929,382.9920349
S007,S012,692,617,0.1241042929,0.1271798933,373.3759766
S007,S012,692,618,0.1271798933,0.1285780578,363.2711792
S007,S012,691,618,0.1285780578,0.1302554938,370.5608215
S007,S012,691,619,0.1302554938,0.1333310943,370.2259216
S007,S012,691,620,0.1333310943,0.1364066948,375.6826782
S007,S012,691,621,0.1364066948,0.1394822952,385.6288757
S007,S012,691,622,0.1394822952,0.1396690277,402.0358582
S007,S012,690,622,0.1396690277,0.1425578957,407.6636353
S007,S012,690,623,0.1425578957,0.1456334962,401.3047791
S007,S012,690,624,0.1456334962,0.1487090967,387.4707336
S007,S012,690,625,0.1487090967,0.1507599976,368.2049866
S007,S012,689,625,0.1507599976,0.1517846971,365.2582397
S007,S012,689,626,0.1517846971,0.1548602976,372.468811
S007,S012,689,627,0.1548602976,0.1579358981,388.2645874
S007,S012,689,628,0.1579358981,0.1610114986,405.0342407
S007,S012,689,629,0.1610114986,0.1618509675,404.7244873
S007,S012,688,629,0.1618509675,0.164087099,403.8991394
S007,S012,688,630,0.164087099,0.1671626995,392.8730469
S007,S012,688,631,0.1671626995,0.1702383,383.6462708
S007,S012,688,632,0.1702383,0.1729419374,374.9173584
S007,S012,687,632,0.1729419374,0.1733139005,367.3312683
S007,S012,687,633,0.1733139005,0.1763895009,357.4924927
S007,S012,687,634,0.1763895009,0.1794651014,343.4134521
S007,S012,687,635,0.1794651014,0.1825407019,328.0401001
S007,S012,687,636,0.1825407019,0.1840329074,313.0570984
S007,S012,686,636,0.1840329074,0.1856163024,309.8138428
S007,S012,686,637,0.1856163024,0.1886919028,310.045929
S007,S012,686,638,0.1886919028,0.1917675033,310.3485107
S007,S012,686,639,0.1917675033,0.1948431038,311.6344604
S007,S012,686,640,0.1948431038,0.1951238773,312.2633362
S007,S012,685,640,0.1951238773,0.1979187043,328.2758484
S007,S012,685,641,0.1979187043,0.2009943047,323.461792
S007,S012,685,642,0.2009943047,0.2040699052,313.2070007
S007,S012,685,643,0.2040699052,0.2062148472,300.6519775
S007,S012,684,643,0.2062148472,0.2071455057,306.2989197
S007,S012,684,644,0.2071455057,0.2102211061,305.1158752
S007,S012,684,645,0.2102211061,0.2132967066,299.2575073
S007,S012,684,646,0.2132967066,0.2163723071,289.4145508
S007,S012,684,647,0.2163723071,0.2173058171,283.8956299
S007,S012,683,647,0.2173058171,0.2194479076,286.5800171
S007,S012,683,648,0.2194479076,0.222523508,282.2564697
S007,S012,683,649,0.222523508,0.2255991085,275.119751
S007,S012,683,650,0.2255991085,0.228396787,266.287262
S007,S012,682,650,0.228396787,0.228674709,268.109314
S007,S012,682,651,0.228674709,0.2317503095,263.8885498
S007,S012,682,652,0.2317503095,0.2348259099,252.9469757
S007,S012,682,653,0.2348259099,0.2379015104,235.4283752
S007,S012,682,654,0.2379015104,0.2394877569,222.8782806
S007,S012,681,654,0.2394877569,0.2409771109,212.1408997
S007,S012,681,655,0.2409771109,0.2440527114,206.4821472
S007,S012,681,656,0.2440527114,0.2471283118,201.8666077
S007,S012,681,657,0.2471283118,0.2502039123,197.5688934
S007,S012,681,658,0.2502039123,0.2505787268,194.3491364
S007,S012,680,658,0.2505787268,0.2532795128,200.0246735
S007,S012,680,659,0.2532795128,0.2563551133,217.0337524
S007,S012,680,660,0.2563551133,0.2594307137,218.6410217
S007,S012,680,661,0.2594307137,0.2616696967,208.6740265
S007,S012,679,661,0.2616696967,0.2625063142,207.8844452
S007,S012,679,662,0.2625063142,0.2655819147,192.6350098
S007,S012,679,663,0.2655819147,0.2686575152,193.3513489
S007,S012,679,664,0.2686575152,0.2717331156,199.959198
S007,S012,679,665,0.2717331156,0.2727606666,207.078186
S007,S012,678,665,0.2727606666,0.2748087161,215.2940521
S007,S012,678,666,0.2748087161,0.2778843166,231.0023956
S007,S012,678,667,0.2778843166,0.2809599171,235.2736053
S007,S012,678,668,0.2809599171,0.2838516365,231.5649414
S007,S012,677,668,0.2838516365,0.2840355175,248.5292053
S007,S012,677,669,0.2840355175,0.287111118,246.6006927
S007,S012,677,670,0.287111118,0.2901867185,241.8900604
S007,S012,677,671,0.2901867185,0.2932623189,248.9096832
S007,S012,677,672,0.2932623189,0.2949426064,258.6977844
S007,S012,676,672,0.2949426064,0.2963379194,254.0935974
S007,S012,676,673,0.2963379194,0.2994135199,256.7531128
S007,S012,676,674,0.2994135199,0.3024891204,245.2802887
S007,S012,676,675,0.3024891204,0.3055647208,228.1243439
S007,S012,676,676,0.3055647208,0.3060335764,230.017746
S007,S012,675,676,0.3060335764,0.3086403213,244.77565
S007,S012,675,677,0.3086403213,0.3117159218,237.457016
S007,S012,675,678,0.3117159218,0.3147915223,220.0092163
S007,S012,675,679,0.3147915223,0.3171245463,215.1659546
S007,S012,674,679,0.3171245463,0.3178671227,224.764328
S007,S012,674,680,0.3178671227,0.3209427232,237.9705048
S007,S012,674,681,0.3209427232,0.3240183237,250.8023987
S007,S012,674,682,0.3240183237,0.3270939242,263.6582642
S007,S012,674,683,0.3270939242,0.3282155162,272.6035156
S007,S012,673,683,0.3282155162,0.3301695246,278.2156677
S007,S012,673,684,0.3301695246,0.3332451251,285.6993713
S007,S012,673,685,0.3332451251,0.3363207256,282.072937
S007,S012,673,686,0.3363207256,0.3393064861,274.6983643
S007,S012,672,686,0.3393064861,0.3393963261,267.4793701
S007,S012,672,687,0.3393963261,0.3424719265,256.4256592
S007,S012,672,688,0.3424719265,0.345547527,250.1057892
S007,S012,672,689,0.345547527,0.3486231275,242.6770172
S007,S012,672,690,0.3486231275,0.350397456,231.4860992
S007,S012,671,690,0.350397456,0.351698728,216.1763153
S007,S012,671,691,0.351698728,0.3547743284,214.5525818
S007,S012,671,692,0.3547743284,0.3578499289,213.0643921
S007,S012,671,693,0.3578499289,0.3609255294,214.4758759
S007,S012,671,694,0.3609255294,0.3614884259,207.8378143
S007,S012,670,694,0.3614884259,0.3640011299,206.3231659
S007,S012,670,695,0.3640011299,0.3670767303,218.484787
S007,S012,670,696,0.3670767303,0.3701523308,232.0307922
S007,S012,670,697,0.3701523308,0.3725793958,244.0674286
S007,S012,669,697,0.3725793958,0.3732279313,245.9572144
S007,S012,669,698,0.3732279313,0.3763035317,263.0195007
S007,S012,669,699,0.3763035317,0.3793791322,268.2526245
S007,S012,669,700,0.3793791322,0.3824547327,257.8622742
S007,S012,669,701,0.3824547327,0.3836703657,244.753952
S007,S012,668,701,0.3836703657,0.3855303332,256.8919373
S007,S012,668,702,0.3855303332,0.3886059336,258.4758606
S007,S012,668,703,0.3886059336,0.3916815341,267.456543
S007,S012,668,704,0.3916815341,0.3947571346,274.012207
S007,S012,668,705,0.3947571346,0.3947613356,271.909668
S007,S012,667,705,0.3947613356,0.3978327351,265.0875549
S007,S012,667,706,0.3978327351,0.4009083355,256.9923096
S007,S012,667,707,0.4009083355,0.403983936,259.7327271
S007,S012,667,708,0.403983936,0.4058523055,256.6508789
S007,S012,666,708,0.4058523055,0.4070595365,246.9208984
S007,S012,666,709,0.4070595365,0.410135137,238.4499359
S007,S012,666,710,0.410135137,0.4132107374,231.8631439
S007,S012,666,711,0.4132107374,0.4162863379,231.5326385
S007,S012,666,712,0.4162863379,0.4169432755,229.4516907
S007,S012,665,712,0.4169432755,0.4193619384,215.6735229
S007,S012,665,713,0.4193619384,0.4224375389,211.2210388
S007,S012,665,714,0.4224375389,0.4255131393,208.4115601
S007,S012,665,715,0.4255131393,0.4280342454,214.1890106
S007,S012,664,715,0.4280342454,0.4285887398,212.6420898
S007,S012,664,716,0.4285887398,0.4316643403,205.4051208
S007,S012,664,717,0.4316643403,0.4347399408,203.8403931
S007,S012,664,718,0.4347399408,0.4378155412,205.3039856
S007,S012,664,719,0.4378155412,0.4391252153,202.301239
S007,S012,663,719,0.4391252153,0.4408911417,189.2830811
S007,S012,663,720,0.4408911417,0.4439667422,185.1611481
S007,S012,663,721,0.4439667422,0.4470423427,167.716629
S007,S012,663,722,0.4470423427,0.4501179431,159.7331238
S007,S012,663,723,0.4501179431,0.4502161852,159.9967194
S007,S012,662,723,0.4502161852,0.4531935436,166.3887939
S007,S012,662,724,0.4531935436,0.4562691441,155.6118774
S007,S012,662,725,0.4562691441,0.4593447445,152.3964233
S007,S012,662,726,0.4593447445,0.4613071551,152.4353485
S007,S012,661,726,0.4613071551,0.462420345,152.4484558
S007,S012,661,727,0.462420345,0.4654959455,152.4566803
S007,S012,661,728,0.4654959455,0.468571546,153.8758545
S007,S012,661,729,0.468571546,0.4716471464,159.9685974
S007,S012,661,730,0.4716471464,0.472398125,165.2881775
S007,S012,660,730,0.472398125,0.4747227469,163.4436646
S007,S012,660,731,0.4747227469,0.4777983474,168.4362793
S007,S012,660,732,0.4777983474,0.4808739479,158.7316284
S007,S012,660,733,0.4808739479,0.4834890949,150.8500061
S007,S012,659,733,0.4834890949,0.4839495483,148.7585297
S007,S012,659,734,0.4839495483,0.4870251488,148.4976349
S007,S012,659,735,0.4870251488,0.4901007493,150.8912354
S007,S012,659,736,0.4901007493,0.4931763498,152.0986176
S007,S012,659,737,0.4931763498,0.4945800648,151.9296112
S007,S012,658,737,0.4945800648,0.4962519502,154.105011
S007,S012,658,738,0.4962519502,0.4993275507,153.491684
S007,S012,658,739,0.4993275507,0.5024031512,165.9989471
S007,S012,658,740,0.5024031512,0.5054787517,174.8203583
S007,S012,658,741,0.5054787517,0.5056710347,185.400238
S007,S012,657,741,0.5056710347,0.5085543521,203.2106171
S007,S012,657,742,0.5085543521,0.5116299526,215.6507568
S007,S012,657,743,0.5116299526,0.5147055531,227.4830627
S007,S012,657,744,0.5147055531,0.5167620046,237.5137939
S007,S012,656,744,0.5167620046,0.5177811536,233.6898651
S007,S012,656,745,0.5177811536,0.520856754,245.6931
S007,S012,656,746,0.520856754,0.5239323545,253.4169312
S007,S012,656,747,0.5239323545,0.527007955,252.9892578
S007,S012,656,748,0.527007955,0.5278529746,245.8152924
S007,S012,655,748,0.5278529746,0.5300835555,247.5401764
S007,S012,655,749,0.5300835555,0.5331591559,236.1818237
S007,S012,655,750,0.5331591559,0.5362347564,227.4032898
S007,S012,655,751,0.5362347564,0.5389439445,216.1606293
S007,S012,654,751,0.5389439445,0.5393103569,228.3611755
S007,S012,654,752,0.5393103569,0.5423859573,227.9389191
S007,S012,654,753,0.5423859573,0.5454615578,228.5279236
S007,S012,654,754,0.5454615578,0.5485371583,227.0848694
S007,S012,654,755,0.5485371583,0.5500349144,221.1075745
S007,S012,653,755,0.5500349144,0.5516127588,230.5411224
S007,S012,653,756,0.5516127588,0.5546883592,218.8669891
S007,S012,653,757,0.5546883592,0.5577639597,201.4741974
S007,S012,653,758,0.5577639597,0.5608395602,185.9126892
S007,S012,653,759,0.5608395602,0.5611258843,174.1434631
S007,S012,652,759,0.5611258843,0.5639151607,167.7879333
S007,S012,652,760,0.5639151607,0.5669907611,161.1004333
S007,S012,652,761,0.5669907611,0.5700663616,162.2152557
S007,S012,652,762,0.5700663616,0.5722168542,158.7594147
S007,S012,651,762,0.5722168542,0.5731419621,160.7432404
S007,S012,651,763,0.5731419621,0.5762175626,153.2497101
S007,S012,651,764,0.5762175626,0.579293163,154.2048798
S007,S012,651,765,0.579293163,0.5823687635,157.2117004
S007,S012,651,766,0.5823687635,0.5833078241,157.958725
S007,S012,650,766,0.5833078241,0.585444364,159.0993958
S007,S012,650,767,0.585444364,0.5885199645,163.5059204
S007,S012,650,768,0.5885199645,0.5915955649,168.0120544
S007,S012,650,769,0.5915955649,0.594398794,168.0677948
S007,S012,649,769,0.594398794,0.5946711654,168.4167175
S007,S012,649,770,0.5946711654,0.5977467659,168.0887756
S007,S012,649,771,0.5977467659,0.6008223664,167.3794861
S007,S012,649,772,0.6008223664,0.6038979668,166.6166077
S007,S012,649,773,0.6038979668,0.6054897639,171.1838074
S007,S012,648,773,0.6054897639,0.6069735673,161.620636
S007,S012,648,774,0.6069735673,0.6100491678,167.7466583
S007,S012,648,775,0.6100491678,0.6131247683,177.305481
S007,S012,648,776,0.6131247683,0.6162003687,189.7926941
S007,S012,648,777,0.6162003687,0.6165807338,202.3114319
S007,S012,647,777,0.6165807338,0.6192759692,183.7729034
S007,S012,647,778,0.6192759692,0.6223515697,187.4675293
S007,S012,647,779,0.6223515697,0.6254271701,182.0115051
S007,S012,647,780,0.6254271701,0.6276717037,182.5627899
S007,S012,646,780,0.6276717037,0.6285027706,186.8088074
S007,S012,646,781,0.6285027706,0.6315783711,190.059494
S007,S012,646,782,0.6315783711,0.6346539716,201.7962189
S007,S012,646,783,0.6346539716,0.637729572,221.2268219
S007,S012,646,784,0.637729572,0.6387626737,228.799118
S007,S012,645,784,0.6387626737,0.6408051725,221.8139343
S007,S012,645,785,0.6408051725,0.643880773,220.1670532
S007,S012,645,786,0.643880773,0.6469563735,208.2097931
S007,S012,645,787,0.6469563735,0.6498536436,195.1417847
S007,S012,644,787,0.6498536436,0.6500319739,188.5743713
S007,S012,644,788,0.6500319739,0.6531075744,184.4707031
S007,S012,644,789,0.6531075744,0.6561831749,186.5906982
S007,S012,644,790,0.6561831749,0.6592587754,185.4170532
S007,S012,644,791,0.6592587754,0.6609446135,180.2667084
S007,S012,643,791,0.6609446135,0.6623343758,175.9857635
S007,S012,643,792,0.6623343758,0.6654099763,180.8494263
S007,S012,643,793,0.6654099763,0.6684855768,196.3247986
S007,S012,643,794,0.6684855768,0.6715611773,205.6290436
S007,S012,643,795,0.6715611773,0.6720355834,211.6354218
S007,S012,642,795,0.6720355834,0.6746367777,193.6696472
S007,S012,642,796,0.6746367777,0.6777123782,194.6378479
S007,S012,642,797,0.6777123782,0.6807879787,193.5851288
S007,S012,642,798,0.6807879787,0.6831265533,197.3608704
S007,S012,641,798,0.6831265533,0.6838635792,189.2341461
S007,S012,641,799,0.6838635792,0.6869391796,204.5235138
S007,S012,641,800,0.6869391796,0.6900147801,219.2474823
S007,S012,641,801,0.6900147801,0.6930903806,237.7450256
S007,S012,641,802,0.6930903806,0.6942175232,244.0355225
S007,S012,640,802,0.6942175232,0.6961659811,233.8204498
S007,S012,640,803,0.6961659811,0.6992415815,226.2930298
S007,S012,640,804,0.6992415815,0.702317182,221.1291809
S007,S012,640,805,0.702317182,0.7053084931,218.4988861
S007,S012,639,805,0.7053084931,0.7053927825,206.1747589
S007,S012,639,806,0.7053927825,0.708468383,219.2970734
S007,S012,639,807,0.708468383,0.7115439834,238.6837921
S007,S012,639,808,0.7115439834,0.7146195839,257.7163391
S007,S012,639,809,0.7146195839,0.716399463,267.3761597
S007,S012,638,809,0.716399463,0.7176951844,251.9850006
S007,S012,638,810,0.7176951844,0.7207707848,249.2454071
S007,S012,638,811,0.7207707848,0.7238463853,249.2236633
S007,S012,638,812,0.7238463853,0.7269219858,250.8599548
S007,S012,638,813,0.7269219858,0.7274904329,247.5202637
S007,S012,637,813,0.7274904329,0.7299975863,232.9102478
S007,S012,637,814,0.7299975863,0.7330731867,229.9974213
S007,S012,637,815,0.7330731867,0.7361487872,231.5938721
S007,S012,637,816,0.7361487872,0.7385814028,243.9990234
S007,S012,636,816,0.7385814028,0.7392243877,232.9914856
S007,S012,636,817,0.7392243877,0.7422999882,247.7548065
S007,S012,636,818,0.7422999882,0.7453755886,255.1123505
S007,S012,636,819,0.7453755886,0.7484511891,260.2691956
S007,S012,636,820,0.7484511891,0.7496723727,268.7412415
S007,S012,635,820,0.7496723727,0.7515267896,268.8526917
S007,S012,635,821,0.7515267896,0.7546023901,279.5117798
S007,S012,635,822,0.7546023901,0.7576779905,273.7679443
S007,S012,635,823,0.7576779905,0.760753591,262.7925415
S007,S012,635,824,0.760753591,0.7607633427,253.4755707
S007,S012,634,824,0.7607633427,0.7638291915,270.6465759
S007,S012,634,825,0.7638291915,0.766904792,264.6260986
S007,S012,634,826,0.766904792,0.7699803924,261.3634338
S007,S012,634,827,0.7699803924,0.7718543126,262.6797791
S007,S012,633,827,0.7718543126,0.7730559929,276.065094
S007,S012,633,828,0.7730559929,0.7761315934,272.7060547
S007,S012,633,829,0.7761315934,0.7792071939,259.1289978
S007,S012,633,830,0.7792071939,0.7822827943,255.1426697
S007,S012,633,831,0.7822827943,0.7829452825,266.0820923
S007,S012,632,831,0.7829452825,0.7853583948,268.8921204
S007,S012,632,832,0.7853583948,0.7884339953,285.3353271
S007,S012,632,833,0.7884339953,0.7915095958,295.5114136
S007,S012,632,834,0.7915095958,0.7940362524,296.6894531
S007,S012,631,834,0.7940362524,0.7945851962,286.956604
S007,S012,631,835,0.7945851962,0.7976607967,288.1024475
S007,S012,631,836,0.7976607967,0.8007363972,289.158844
S007,S012,631,837,0.8007363972,0.8038119976,288.2824402
S007,S012,631,838,0.8038119976,0.8051272223,282.264679
S007,S012,630,838,0.8051272223,0.8068875981,290.1056519
S007,S012,630,839,0.8068875981,0.8099631986,287.1044006
S007,S012,630,840,0.8099631986,0.8130387991,275.6446838
S007,S012,630,841,0.8130387991,0.8161143995,260.0762329
S007,S012,630,842,0.8161143995,0.8162181922,256.6501465
S007,S012,629,842,0.8162181922,0.81919,258.2511902
S007,S012,629,843,0.81919,0.8222656005,251.0152893
S007,S012,629,844,0.8222656005,0.825341201,254.4451141
S007,S012,629,845,0.825341201,0.8273091621,258.6927795
S007,S012,628,845,0.8273091621,0.8284168014,268.4664917
S007,S012,628,846,0.8284168014,0.8314924019,264.5342102
S007,S012,628,847,0.8314924019,0.8345680024,258.8338318
S007,S012,628,848,0.8345680024,0.8376436029,262.5942078
S007,S012,628,849,0.8376436029,0.838400132,266.4920654
S007,S012,627,849,0.838400132,0.8407192033,269.0246887
S007,S012,627,850,0.8407192033,0.8437948038,273.9761658
S007,S012,627,851,0.8437948038,0.8468704043,282.3669739
S007,S012,627,852,0.8468704043,0.8494911019,288.6050415
S007,S012,626,852,0.8494911019,0.8499460048,292.8334045
S007,S012,626,853,0.8499460048,0.8530216052,308.1707153
S007,S012,626,854,0.8530216052,0.8560972057,331.5955505
S007,S012,626,855,0.8560972057,0.8591728062,346.6515198
S007,S012,626,856,0.8591728062,0.8605820718,352.4299011
S007,S012,625,856,0.8605820718,0.8622484067,373.2418518
S007,S012,625,857,0.8622484067,0.8653240071,379.1051331
S007,S012,625,858,0.8653240071,0.8683996076,383.8957825
S007,S012,625,859,0.8683996076,0.8714752081,381.5419006
S007,S012,625,860,0.8714752081,0.8716730418,378.6688232
S007,S012,624,860,0.8716730418,0.8745508086,392.0963135
S007,S012,624,861,0.8745508086,0.877626409,386.0597839
S007,S012,624,862,0.877626409,0.8807020095,380.9024048
S007,S012,624,863,0.8807020095,0.8827640117,375.916626
S007,S012,623,863,0.8827640117,0.88377761,360.0221558
S007,S012,623,864,0.88377761,0.8868532104,354.6834717
S007,S012,623,865,0.8868532104,0.8899288109,350.9568176
S007,S012,623,866,0.8899288109,0.8930044114,346.1399536
S007,S012,623,867,0.8930044114,0.8938549816,331.204895
S007,S012,622,867,0.8938549816,0.8960800119,318.2795715
S007,S012,622,868,0.8960800119,0.8991556123,313.1122437
S007,S012,622,869,0.8991556123,0.9022312128,306.2018127
S007,S012,622,870,0.9022312128,0.9049459515,296.5626831
S007,S012,621,870,0.9049459515,0.9053068133,308.7865295
S007,S012,621,871,0.9053068133,0.9083824138,304.0247192
S007,S012,621,872,0.9083824138,0.9114580142,298.4862366
S007,S012,621,873,0.9114580142,0.9145336147,291.5102539
S007,S012,621,874,0.9145336147,0.9160369214,289.0635071
S007,S012,620,874,0.9160369214,0.9176092152,297.8016357
S007,S012,620,875,0.9176092152,0.9206848157,296.1889038
S007,S012,620,876,0.9206848157,0.9237604161,308.0579529
S007,S012,620,877,0.9237604161,0.9268360166,317.6813354
S007,S012,620,878,0.9268360166,0.9271278913,321.6620483
S007,S012,619,878,0.9271278913,0.9299116171,306.741333
S007,S012,619,879,0.9299116171,0.9329872176,308.2366333
S007,S012,619,880,0.9329872176,0.936062818,316.1268921
S007,S012,619,881,0.936062818,0.9382188612,310.0854187
S007,S012,618,881,0.9382188612,0.9391384185,316.3206482
S007,S012,618,882,0.9391384185,0.942214019,306.0899658
S007,S012,618,883,0.942214019,0.9452896195,299.7464294
S007,S012,618,884,0.9452896195,0.9483652199,297.1669922
S007,S012,618,885,0.9483652199,0.9493098311,289.8619385
S007,S012,617,885,0.9493098311,0.9514408204,306.6837769
S007,S012,617,886,0.9514408204,0.9545164209,302.6698303
S007,S012,617,887,0.9545164209,0.9575920214,289.2037354
S007,S012,617,888,0.9575920214,0.960400801,274.2694092
S007,S012,616,888,0.960400801,0.9606676218,279.2860718
S007,S012,616,889,0.9606676218,0.9637432223,274.4611511
S007,S012,616,890,0.9637432223,0.9668188228,275.6058044
S007,S012,616,891,0.9668188228,0.9698944232,273.3223877
S007,S012,616,892,0.9698944232,0.9714917709,267.9816284
S007,S012,615,892,0.9714917709,0.9729700237,279.3701172
S007,S012,615,893,0.9729700237,0.9760456242,271.703186
S007,S012,615,894,0.9760456242,0.9791212247,275.824707
S007,S012,615,895,0.9791212247,0.9821968251,282.2420349
S007,S012,615,896,0.9821968251,0.9825827409,282.0672607
S007,S012,614,896,0.9825827409,0.9852724256,272.9525146
S007,S012,614,897,0.9852724256,0.9883480261,280.3527527
S007,S012,614,898,0.9883480261,0.9914236266,280.0562439
S007,S012,614,899,0.9914236266,0.9936737108,266.2676697
S007,S012,613,899,0.9936737108,0.994499227,274.7463074
S007,S012,613,900,0.994499227,0.9975748275,262.7901001
S007,S012,613,901,0.9975748275,1,253.3150787
S007,S013,703,576,0,0.001241862344,314.2220459
S007,S013,703,577,0.001241862344,0.00477751416,318.4746094
S007,S013,703,578,0.00477751416,0.008313165975,327.8813782
S007,S013,703,579,0.008313165975,0.01184881779,334.2599182
S007,S013,703,580,0.01184881779,0.01538446961,334.0665283
S007,S013,703,581,0.01538446961,0.01892012142,337.730011
S007,S013,703,582,0.01892012142,0.02245577324,338.013855
S007,S013,703,583,0.02245577324,0.02599142505,347.1848145
S007,S013,703,584,0.02599142505,0.02952707687,361.2110901
S007,S013,703,585,0.02952707687,0.03306272869,369.2896118
S007,S013,703,586,0.03306272869,0.0365983805,371.3953857
S007,S013,703,587,0.0365983805,0.04013403232,366.4890442
S007,S013,703,588,0.04013403232,0.04366968413,360.1497192
S007,S013,703,589,0.04366968413,0.04720533595,354.7330017
S007,S013,703,590,0.04720533595,0.05074098777,354.6376953
S007,S013,703,591,0.05074098777,0.05427663958,349.1670532
S007,S013,703,592,0.05427663958,0.0578122914,341.2026367
S007,S013,703,593,0.0578122914,0.06134794321,337.8565979
S007,S013,703,594,0.06134794321,0.06488359503,344.0325623
S007,S013,703,595,0.06488359503,0.06841924684,349.7320862
S007,S013,703,596,0.06841924684,0.07195489866,355.4266663
